Mutxamel;Alicante;Av. de Carlos Soler, 22;965954011;38.413033;-0.4436025
Santa Pola;Alicante;Pza. de la Glorieta, 11;966694025;38.192574;-0.5556958
Guardamar del Segura;Alicante;Av. del País Valenciano, 5;966727750;38.089516;-0.6546964
Almoradi;Alicante;Pza. de la Constitución, 19;965702597;38.108746;-0.79162985
Rojales;Alicante;Av. de las Naciones, 1, Loc. D;965725772;38.063797;-0.7264495
San Fulgencio;Alicante;C/ Pedro Ma Unanue, 1 (Loc. 20);966790389;38.135;-0.687461
Torrevieja;Alicante;Av. de Las Habaneras, 40;965706191;37.980164;-0.671375
Torrevieja;Alicante;Ramon Gallud, 36;966700693;37.977;-0.682966
Torrevieja;Alicante;Av. Doctor Roentgen, 4;965705737;37.9851;-0.658729
Torrevieja;Alicante;C/ Ramón Gallud, 63;965703000;37.977406;-0.6798763
Orihuela;Alicante;Centro Comerc. la Campana, Loc 4. Ctra. Torrev;965329142;37.9464;-0.715796
Orihuela;Alicante;C.C. Bellavista (Ctra. Cartagena - Alicante, Km. 8);966761620;37.917778;-0.7332355
Pilar de la Horadada;Alicante;C/ San Juan, 12;965352792;37.863335;-0.7862681
San Miguel de Salinas;Alicante;Pza. de la Libertad, 4;966723060;37.977325;-0.789703
Elche;Alicante;C/ Jorge Juan, 10;966662025;38.26617;-0.70403695
Elche;Alicante;Av. Pais Valenciano, 3;966665750;38.2657;-0.700711
Elche;Alicante;Pza. Crevillente, 7;965442651;38.2624;-0.708479
Elche;Alicante;Av. Il.licita Absent, 8;965429294;38.2768;-0.678052
Elche;Alicante;Passeig Eres de Santa Llusia,;965451007;38.2674;-0.696645
Elche;Alicante;Avinguda Alacant, 31;965457130;38.26895;-0.68481
Elche;Alicante;C/ Pedro Juan Perpiñán, 44;966636665;38.25869;-0.70498514
Elche;Alicante;Pza. Barcelona, 4;965436084;38.2717;-0.706998
Orihuela;Alicante;C/ Loaces, 5;966736716;38.084927;-0.9447062
Torrellano;Alicante;Av. de Illice, 97;965683264;38.293922;-0.5864583
Crevillent;Alicante;Av. de Madrid, 19;965400781;38.2464;-0.809373
Albatera;Alicante;C/ Mesón, 5;965486494;38.179153;-0.8701569
Callosa de Segura;Alicante;Av. de la Constitución, 7;965311583;38.126;-0.877833
Villena;Alicante;Av. de la Constitución, 83;965343072;38.635784;-0.86598337
Castalla;Alicante;Dr. Sapena, 15;966560640;38.5937;-0.672762
Onil;Alicante;Pza. Mayor, 3;966557271;38.62985;-0.6741679
Ibi;Alicante;Av. Juan Carlos I, 28;965554213;38.6245;-0.571879
Ibi;Alicante;Pza. de Sanchís Banus, s/n;966554016;38.623768;-0.57572275
Benidorm;Alicante;Ruzafa, 4;965858011;38.537678;-0.129611
Benidorm;Alicante;Tomas Ortuño, 94;965856177;38.5433;-0.131997
Benidorm;Alicante;Av. Mediterraneo, 38-Bajo Iz Bajo Izq.;966830400;38.5364;-0.11692286
Benidorm;Alicante;Av. del Mediterráneo, 62;966813034;38.53519;-0.10925174
Benidorm;Alicante;C/ Puente;966813004;38.53754;-0.1278019
Finestrat;Alicante;Av.marina Baixa,29-Ed.la Cala, Edif. la Cala L;966830404;38.533978;-0.159822
Callosa D'En Sarria;Alicante;Av. de Jaume I, 7;965881205;38.6511;-0.122416
La Nucia;Alicante;Av. de la Marina Baixa, 40;966897087;38.612133;-0.1268202
Alicante;Alicante;AV. HISTORIADOR VICENTE RAMOS, 2;965268927;38.36487;-0.4312563
San Juan;Alicante;Av. de Holanda (Edif. Leo, loc. 13);965268038;38.3681;-0.4137361
San Juan;Alicante;Av. de la Rambla, 54;965943400;38.4005;-0.43514013
El Campello;Alicante;Av. Generalitat, 14;965634112;38.4273;-0.397053
El Campello;Alicante;C/ San Bartolomé, 59;965635820;38.42658;-0.39108753
Villajoyosa;Alicante;C/ Pizarro, 9;966810002;38.50673;-0.2315712
Alfaz del Pi;Alicante;Av. del País Valenciano, 11;966860370;38.5778;-0.10185421
Altea;Alicante;C/ Constitución, 7;965841515;38.60129;-0.04679382
Elda;Alicante;Juan Carlos I, 25;965390212;38.478485;-0.791615
Elda;Alicante;C/ Padre Manjón, 8;966980013;38.475166;-0.7944113
Petrer;Alicante;C/ Comparsa Moros Beduinos, 3;966956143;38.481018;-0.779753
Petrer;Alicante;Gabriel Paya, 8;965374972;38.4842;-0.771886
Sax;Alicante;Castelar, 1;965474518;38.5375;-0.817945
Monovar;Alicante;C/ Juan Bellot, 2;966960078;38.437206;-0.841991
Pinoso;Alicante;C/ Doce de Febrero 1826, 7;965478705;38.4033;-1.04163
Novelda;Alicante;C/ Emilio Castelar, 5;965609040;38.385124;-0.7657546
Aspe;Alicante;Pasaje del Doctor Calatayud, 24;965496027;38.3473;-0.767004
San Vicente del Raspeig;Alicante;Av. de la Libertad, 24;965675018;38.39715;-0.5228108
Denia;Alicante;Patricio Ferrandiz, 11;965786812;38.8365;0.104392
Denia;Alicante;C/ Marqués del Campo, 37;966435000;38.84086;0.11005238
Calpe;Alicante;Av. de Ifach, 14;965875066;38.644775;0.04562438
Benissa;Alicante;Av. del País Valenciano, 124;965732213;38.714226;0.04999369
Teulada;Alicante;Av. de la Paz, 3;966491207;38.687828;0.13211489
El Poble Nou de Benitatxell;Alicante;Av. de Lepanto, 5;966494166;38.72969;0.14366984
Javea;Alicante;Av. del Pla,126-C.C. Arenal Centro Comercia;965796255;38.78249;0.179665
Javea;Alicante;Ronda Norte, s/n;966463680;38.79007;0.1627013
Pedreguer;Alicante;Pza. Mayor, 17;965760561;38.79368;0.034461
Ondara;Alicante;Av. de la Pau, 24;966477266;38.821796;-0.00414938
Els Poblets;Alicante;Av. de Mestres Vicent, 27;966475693;38.850395;0.01776964
Alcoy;Alicante;Av. de la Alameda, 43;965524782;38.70152;-0.4778543
Alcoy;Alicante;C/ Santa Rosa, 4;965331067;38.69843;-0.48394224
Alcoy;Alicante;Av. del País Valencià, 38;965548000;38.696697;-0.4761672
Cocentaina;Alicante;C/ Miguel Creva, 9;966501059;38.741688;-0.44026583
Almeria;Almería;Paseo de Almería, 55;950621003;36.83765;-2.4632013
Almeria;Almería;Av. Federico Garcia Lorca, 7;950280543;36.84048;-2.459118
Almeria;Almería;C/ Doctor Gregorio Marañón, 6;950621105;36.838734;-2.4590707
Almeria;Almería;Av. del Mediterráneo, 286;950622050;36.84336;-2.447108
Almeria;Almería;Av. del Mediterraneo, S/N-Hotel Husa Gr;950624604;36.8518;-2.44663
Vera;Almería;C/ Mayor, 37;950393234;37.24663;-1.867099
Mojacar;Almería;Paseo del Mediterráneo, 345;950472085;37.133926;-1.8302321
El Ejido;Almería;Ctra. de Málaga-Almería, 317 (Bulevar de El Ejido);950488275;36.77372;-2.8112555
Roquetas de Mar;Almería;Av. Roquetas de Mar, 5;950329226;36.754883;-2.60805
Roquetas de Mar;Almería;Av. de Carlos III, 517;950342298;36.81683;-2.562748
Roquetas de Mar;Almería;Av. de Roquetas de Mar, 59;950328830;36.753925;-2.607516
Adra;Almería;C/ Natalio Rivas, 13;950604830;36.749447;-3.012625
Avila;Ávila;Pza. Santa Teresa,10;920355374;40.654507;-4.6955075
Avila;Ávila;C/ Arévalo, 1;920229100;40.656235;-4.6911945
Avila;Ávila;C/ Reyes Católicos, 14;920211782;40.655922;-4.6994557
Avila;Ávila;Paseo de la Estación, 19;920221025;40.6571;-4.6852856
Avila;Ávila;Pasaje del Císter, 1;920236106;40.656464;-4.690315
Avila;Ávila;Paseo de la Estación, 10;920353082;40.656345;-4.687847
Avila;Ávila;C/ Nuestra Señora de Sonsoles, 96;920223423;40.6494;-4.6978865
Avila;Ávila;C/ Burgohondo, 11;920250291;40.65042;-4.7014403
Avila;Ávila;C/ Agustín Rodríguez Sahagún, 18;920227835;40.64789;-4.6817317
Avila;Ávila;Paseo de San Roque, 19;920223249;40.653725;-4.6887264
Avila;Ávila;Paseo de Santo Tomás, 20;920251633;40.652374;-4.691763
Avila;Ávila;C.C. El Bulevar (Avenida de Juan Carlos I, 45);920219040;40.668457;-4.659641
Avila;Ávila;C/ Río Esla, 51-B;920221776;40.666836;-4.688491
Avila;Ávila;C/ Virgen de la Soterraña, 7;920221020;40.65895;-4.6908054
Avila;Ávila;C/ Valladolid, 42;920228344;40.660603;-4.6930475
Avila;Ávila;C/ Padre Victoriano, 9;920227950;40.660336;-4.6871386
Navaluenga;Ávila;C/ Iglesia,115;920237300;40.41223;-4.70847
Barraco;Ávila;Pza. de la Constitución, 5;920237305;40.47706;-4.6429734
San Juan de la Nava;Ávila;C/ Jesús Martínez, s/n;920297196;40.47849;-4.681871
Burgohondo;Ávila;C/ Mayor, 6;920237302;40.41516;-4.785436
Navarrevisca;Ávila;C/ Ávila, 2;920289039;40.364204;-4.895439
Serranillos;Ávila;C/ José Antonio, 6;920289145;40.334923;-4.9122295
Navalmoral;Ávila;C/ José Antonio, 1;920237306;40.460087;-4.7656956
Solosancho;Ávila;C/ Generalísimo, 9;920291042;40.553802;-4.90542
Muñico;Ávila;Av. de Avila,27;920232002;40.706383;-5.028809
Berlanas (las);Ávila;Ctra. de Ávila, 19;920266228;40.79877;-4.762273
Hernansancho;Ávila;C/ Cantarranas, 6;920261006;40.857834;-4.730387
Arevalo;Ávila;Pza. del Arrabal, 30;920301096;41.063473;-4.7202477
Horcajo de Las Torres;Ávila;Pza. de Calvo Sotelo, 14;920327009;41.065;-5.09105
Nava de Arevalo;Ávila;C/ Iglesia, 4;920314066;40.977875;-4.776333
Madrigal de Las Altas Torres;Ávila;Pza. San Nicolas,3;920320003;41.08996;-4.99788
Navas del Marques (las);Ávila;Av. Principal,85;918404193;40.60273;-4.33366
Navalperal de Pinares;Ávila;C/ 18 de Julio,2;918404190;40.593906;-4.411456
Hoyo de Pinares (el);Ávila;C/ Santa Teresa, 5;918460921;40.502274;-4.423636
Cebreros;Ávila;Pza. de España, 2;918460926;40.454887;-4.464993
San Bartolome de Pinares;Ávila;C/ Peligros,13;920236100;40.54353;-4.53751
Tiemblo (el);Ávila;Pza. de España, 20;918460923;40.414978;-4.501637
Sanchidrian;Ávila;Pza. Generalisimo,10;920237120;40.893555;-4.5811486
Maello;Ávila;Pza. Empedrada, 1;921192075;40.809326;-4.510086
Crespos;Ávila;C/ Mayor,19;920237502;40.8709;-4.96994
Fontiveros;Ávila;Pza. del Sagrado Corazón, 3;920237508;40.93038;-4.9662814
San Pedro del Arroyo;Ávila;C/ Calzada,29;920237500;40.802197;-4.8715677
Narros del Castillo;Ávila;Pza. de la Constitución, s/n;923563181;40.85865;-5.0592093
Arenas de San Pedro;Ávila;C/ Triste Condesa, 20;920376001;40.210106;-5.0881824
Mombeltran;Ávila;C/ Calvo Sotelo, 30;920236104;40.259773;-5.0178337
San Esteban del Valle;Ávila;C/ Cuesta, 2;920383345;40.27472;-4.980208
Cuevas del Valle;Ávila;Pza.de la Constitución, s/n;920237012;40.29381;-5.0094275
Arenal (el);Ávila;Pza. de la Iglesia, 1;920375043;40.265514;-5.0864043
Sotillo de la Adrada;Ávila;C/ Manuel Sanchez Saugar,2;918661006;40.29213;-4.58306
Casillas;Ávila;C/ Crisóstomo Zamora, 17;918667043;40.323635;-4.5722866
Adrada (la);Ávila;Av. de Castilla y León, 15;918460929;40.300446;-4.635793
Piedralaves;Ávila;Av. de Castilla y León, 41;918665028;40.316563;-4.6994233
Casavieja;Ávila;C/ Reloj, 49;918460930;40.281483;-4.76565
Gavilanes;Ávila;Av. de Antonio Fernández Orts, 7;920390188;40.2769;-4.8525023
Mijares;Ávila;Ctra. de Gavilanes, 11;920237016;40.296623;-4.838107
Pedro Bernardo;Ávila;C/ Santa Ana,22;920237015;40.24313;-4.91039
Candeleda;Ávila;C/ Ramón y Cajal, 65;920237010;40.155533;-5.2407894
Lanzahita;Ávila;C/ Sargentos Provisionales,32;920237014;40.2047;-4.936418
Poyales del Hoyo;Ávila;Pza. de José Antonio, 6;920390188;40.17286;-5.1658783
Piedrahita;Ávila;C/ de la Alhondiga,6;920237401;40.46374;-5.32693
Santa Maria del Berrocal;Ávila;C/ San Cristobal,10;920367338;40.507233;-5.404544
Muñogalindo;Ávila;C/ Enrique Jiménez Asenjo, 2;920265136;40.603046;-4.9005785
Muñana;Ávila;C/ Pilon,7;920237506;40.58979;-5.0152
Villatoro;Ávila;C/ Calvo Sotelo, 34;920237504;40.55525;-5.11224
Barco de Avila (el);Ávila;C/ Mayor, 50;920237215;40.357983;-5.5240736
Becedas;Ávila;Pza. de Egedillo, s/n;923430042;40.403866;-5.636574
Navacepeda de Tormes;Ávila;C/ Iglesia, 39;920237214;40.36088;-5.2509284
Hoyos del Espino;Ávila;Ctra. de El Barco de Ávila, s/n;920237212;40.35563;-5.1761107
Navarredonda de Gredos;Ávila;C/ la Feria,13;920237210;40.36244;-5.13352
Bohoyo;Ávila;C/ Mayor, 6;920236111;40.314983;-5.441183
Horcajada (la);Ávila;C/ Mayor, 52;920364030;40.43732;-5.4666705
Badajoz;Badajoz;Pza. de Minayo, 5;924205041;38.876617;-6.972177
Badajoz;Badajoz;Pza. de los Conquistadores, s/n;924207313;38.872627;-6.975932
Badajoz;Badajoz;Av. de Colon, 4;924205280;38.8767;-6.97651
Badajoz;Badajoz;Av. de Ricardo Carapeto, 61;924207143;38.87908;-6.9569097
Badajoz;Badajoz;Av. de Sinforiano Madroñero, 18;924205032;38.867504;-6.9863496
Almendralejo;Badajoz;Pza. de Espronceda, 2;924677010;38.682564;-6.4095926
Zafra;Badajoz;Pza. de España, 17;924563014;38.422318;-6.417201
Don Benito;Badajoz;C/ Arroyazo, 10;924808036;38.95464;-5.86299
Montijo;Badajoz;C/ Castelar, 7;924459007;38.909058;-6.616647
Villanueva de la Serena;Badajoz;Pza. de Maura, 1;924849013;38.973633;-5.7976866
Merida;Badajoz;C/ Santa Eulalia 43;924388041;38.91768;-6.343285
Merida;Badajoz;C/ Reyes Católicos, s/n;924389410;38.912323;-6.360126
Palma de Mallorca;Illes Balears;Av. Alejandro Rosello, 23;971715049;39.574074;2.655548
Palma de Mallorca;Illes Balears;Av. de Alexandre Rosselló, 7;971213481;39.571945;2.656546
Palma de Mallorca;Illes Balears;Av. de Alexandre Rosselló, 26;971774490;39.55482;2.7782104
Palma de Mallorca;Illes Balears;Luis Vives, 1;971207551;39.58;2.64744
Palma de Mallorca;Illes Balears;Pza.abu Yahya, 2 Esq. Ausias M Esq. Ausias Mar;971203001;39.5823;2.65214
Palma de Mallorca;Illes Balears;C/ Antoni Marqués, 12;971763072;39.579647;2.6513147
Palma de Mallorca;Illes Balears;C/ Jaume Balmes, 67;971764585;39.580875;2.656422
Palma de Mallorca;Illes Balears;Arago, 48;971275497;39.577442;2.661029
Palma de Mallorca;Illes Balears;C/ Manacor, 55;971775460;39.57158;2.662315
Palma de Mallorca;Illes Balears;C/ Arago, 182;971706210;39.58488;2.6720471
Palma de Mallorca;Illes Balears;C/ Gran Vía Asima, 4 B;971434535;39.602314;2.672386
Palma de Mallorca;Illes Balears;C/ Miquel Capllonch, 21;971763785;39.59065;2.650849
Palma de Mallorca;Illes Balears;C/ Blanquerna, 56;971763074;39.582794;2.648942
Palma de Mallorca;Illes Balears;Paseo de Mallorca, 5;971220017;39.572803;2.6414635
Palma de Mallorca;Illes Balears;C/ Emili Darder Batle;971220072;39.57825;2.6406794
Palma de Mallorca;Illes Balears;Baro de Pinopar,2-Esquina C/ Esq. C/oms;971724833;39.575;2.6483
Palma de Mallorca;Illes Balears;Av. Jaume III, 26;971213722;39.572548;2.6426191
Palma de Mallorca;Illes Balears;Comte de Barcelona, 20;971455311;39.5738;2.63905
Palma de Mallorca;Illes Balears;C/ ANNIBAL, 19 C/V PL. NAVEGACIO;971787072;39.571575;2.6378655
Palma de Mallorca;Illes Balears;Fra Juniper Serra, 16;971280593;39.5702;2.629987
Palma de Mallorca;Illes Balears;C/ Dragonera, 19;971221990;39.57866;2.6285188
Palma de Mallorca;Illes Balears;C/ Bartomeu Rosselló-Pòrcel, 32;971221110;39.570793;2.6302407
Soller;Illes Balears;C/ Mar, 2;971638273;39.7664;2.71398
Marratxi;Illes Balears;Ollers, 78 (Pol. Ind. de Marratxí);971605430;39.622448;2.7179039
Port D'Andratx;Illes Balears;Av. de Gabriel Roca, 1 (Edif. Las Velas);971674630;39.5453;2.39034
Peguera;Illes Balears;Av. de Peguera, 14;971685227;39.53733;2.4420226
Santa Ponsa / Calvia;Illes Balears;Av. del Rei Jaume I, 102;971695943;39.515823;2.48438
Palmanova-Calvia;Illes Balears;Av. Pere Vaquer Ramis;971135220;39.512295;2.536944
Palmanova;Illes Balears;Paseo de la Mar, 16-18;971135767;39.523678;2.538598
Inca;Illes Balears;Gran Via de Colon, 41;971881183;39.7187;2.91028
Alcudia;Illes Balears;C/ Teodoro Canet, 23;971897097;39.8417;3.135717
Port de Pollença;Illes Balears;C/ Almirante Cervera, 24;971865318;39.908665;3.0824978
Manacor;Illes Balears;Pza. de Ramón Llull, 15-A;971559535;39.566586;3.2122357
Manacor;Illes Balears;C/ Joan Lliteras, 6;971846352;39.56998;3.2091525
Cala Millor;Illes Balears;Paseo Marítimo, 17;971813082;39.6043;3.38745
Cala Ratjada;Illes Balears;C/ Isaac Peral, 42;971818728;39.71123;3.461149
El Arenal;Illes Balears;C/ Terral, 39;971442323;39.499557;2.7552576
El Arenal;Illes Balears;C/ Berlín, 2;971745363;39.50515;2.7519224
Maioris Decima;Illes Balears;C.C. Maioris (Ctra. Cap Blanc, km. 6,4);971748090;39.45525;2.7532017
Llucmajor;Illes Balears;C/ Ronda Migjorn, 113;971669516;39.486557;2.8857398
Cala D'Or;Illes Balears;Av. de Tagomago, 39;971648217;39.37509;3.2291703
Mao;Illes Balears;Av. de Fort de l'Eau, 64;971352250;39.8851;4.272153
Mahon;Illes Balears;C/ Moreres, 13;971356048;39.88823;4.262505
Ciutadella de Menorca;Illes Balears;Av. de la Constitución, 15;971484400;40.002827;3.8408911
Ibiza;Illes Balears;Av. de Isidor Macabich, 40;971312165;38.910076;1.4266
Ibiza;Illes Balears;Carrer d'Aragó, 63-65;971398288;38.90822;1.4273751
Ibiza;Illes Balears;Av. de Bartomeu Rosselló, 14;971318009;38.910603;1.433469
Sant Antoni de Portmany;Illes Balears;C/ Vara del Rey, s/n (Edif. Salinero);971803060;38.980713;1.299026
Santa Eularia Des Riu;Illes Balears;C/ San Jaime, 34;971319340;38.98392;1.532346
Barcelona;Barcelona;Ronda de Sant Pau, 64;934437600;41.378437;2.1712966
Barcelona;Barcelona;Ferran, 10;933024225;41.38072;2.17465
Barcelona;Barcelona;Pza. de Cataluña, 9;933043224;41.387547;2.1687162
Barcelona;Barcelona;Vía Laietana, 64;933429180;41.38821;2.17327
Barcelona;Barcelona;Vía Laietana, 54;932956700;41.387363;2.174499
Barcelona;Barcelona;Passeig de Joan de Borbó, 5;932954422;41.38102;2.1869986
Barcelona;Barcelona;Paseo de la Zona Franca, 148-150;932988050;41.359272;2.1398878
Barcelona;Barcelona;Av. del Paral·lel, 87-89;934437700;41.37486;2.1655297
Barcelona;Barcelona;Rambla del Poble Nou, 116;933000054;41.403233;2.1985102
Barcelona;Barcelona;Av. d'Icaria, 145-147;932256710;41.390903;2.1966326
Barcelona;Barcelona;C/ Bilbao, 58;933037940;41.403717;2.202511
Barcelona;Barcelona;Carrer de la Marina, 16;932240530;41.3875;2.1971476
Barcelona;Barcelona;Travessera de Gràcia, 68;933683890;41.396996;2.151153
Barcelona;Barcelona;C/ Balmes, 319;932530264;41.402817;2.1443295
Barcelona;Barcelona;Balmes, 18;933026000;41.38704;2.165689
Barcelona;Barcelona;C/ Consell de Cent, 280;932723190;41.3894;2.1632445
Barcelona;Barcelona;C/ Consell de Cent, 355;934677240;41.39179;2.1665387
Barcelona;Barcelona;Passeig de Gracia, 118;934150410;41.39735;2.158774
Barcelona;Barcelona;Passeig de Gràcia, 103;932720749;41.395893;2.1597898
Barcelona;Barcelona;Av. Diagonal, 417;932920395;41.394855;2.1539319
Barcelona;Barcelona;Roger de Lluria, 48;932902248;41.3926;2.16975
Barcelona;Barcelona;C/ Aragón, 314;934677222;41.395096;2.1690342
Barcelona;Barcelona;Caspe, 59;932655113;41.39314;2.1757
Barcelona;Barcelona;Valencia, 166;934539797;41.38682;2.15551
Barcelona;Barcelona;Gran Via Corts Catalanes, 569;934544598;41.38479;2.16174
Barcelona;Barcelona;Gran Vía de les Corts Catalanes, 524-526;934529770;41.382088;2.159071
Barcelona;Barcelona;Gran de Gracia, 85;934155016;41.40058;2.1546
Barcelona;Barcelona;C/ Padilla, 230;932449110;41.40504;2.1782193
Barcelona;Barcelona;C/ Ausias March, 72;932700570;41.393955;2.1792948
Barcelona;Barcelona;Trav. de Les Corts, 238-Bis;934910446;41.38554;2.13295
Barcelona;Barcelona;Torre D'En Damians, 41001;934321885;41.37535;2.14474
Barcelona;Barcelona;Berlin, 51-53;933227611;41.38306;2.1387
Barcelona;Barcelona;C/ Tarragona, 177;932925990;41.379658;2.1431172
Barcelona;Barcelona;C/ Bruixa, 46;934092055;41.384304;2.1336973
Barcelona;Barcelona;C/ Tarragona, 149-157;932291035;41.37828;2.145145
Barcelona;Barcelona;Av. de Mistral, 33;932289630;41.376656;2.1568716
Barcelona;Barcelona;Av. de Roma, 124;934520866;41.384922;2.154007
Barcelona;Barcelona;Pablo Iglesias, 71-77;933597270;41.44493;2.1825402
Barcelona;Barcelona;Av. Meridiana, 363;934988110;41.428547;2.1840692
Barcelona;Barcelona;Vía Júlia, 22-24;932768150;41.43968;2.175926
Barcelona;Barcelona;C/ Tissó, 1;932768300;41.44256;2.1853137
Barcelona;Barcelona;Ricardo Villa, 7-9 Esq. General Mi;932806717;41.393063;2.132272
Barcelona;Barcelona;Paseo de la Bonanova, 99;932061520;41.401615;2.1247268
Barcelona;Barcelona;Av. Diagonal, 640;934948670;41.390976;2.1359074
Barcelona;Barcelona;Av. Diagonal, 650;932524080;41.39012;2.1326137
Barcelona;Barcelona;Rambla del Poblenou, 132;933208222;41.40451;2.1970618
Barcelona;Barcelona;C/ Bilbao, 182;933608906;41.410244;2.193811
Barcelona;Barcelona;Passeig de García Fària, 57;933035660;41.403557;2.21367
Barcelona;Barcelona;Rambla Guipuscoa, 111-113;932788489;41.4203;2.20273
Barcelona;Barcelona;Puigcerda, 289;933053604;41.422222;2.200967
Barcelona;Barcelona;Concili de Trento, 110;933088600;41.414124;2.1961176
Barcelona;Barcelona;Rambla de Guipúscoa, 83;934987022;41.418663;2.199764
Barcelona;Barcelona;Muntaner, 262;932090499;41.3953;2.14802
Barcelona;Barcelona;Av. Diagonal, 612;932418090;41.392498;2.141937
Barcelona;Barcelona;C/ Muntaner, 340;932402053;41.398212;2.144245
Barcelona;Barcelona;C/ Johann Sebastian Bach, 15;932402063;41.396667;2.1398885
Barcelona;Barcelona;Vía Augusta, 252;932412712;41.397938;2.1347594
Barcelona;Barcelona;C/ Mandri, 45;932547560;41.404007;2.1328497
Barcelona;Barcelona;C/ Balmes, 438;932530262;41.40803;2.1381807
Barcelona;Barcelona;C/ Muntaner, 537-541;932530267;41.404514;2.1359181
Barcelona;Barcelona;C/ Craywinckel, 9;934342690;41.41194;2.1393406
Barcelona;Barcelona;Pza. de Lesseps, 6-7;932384280;41.406685;2.1503484
Barcelona;Barcelona;C/ Pi i Margall, 59;932855033;41.40927;2.163964
Barcelona;Barcelona;Rossello, 454;934569802;41.40758;2.176315
Barcelona;Barcelona;Pi i Margall, 72;932190414;41.4091;2.16405
Barcelona;Barcelona;Padilla, 286;934353305;41.40743;2.17491
Barcelona;Barcelona;C/ Rosselló, 416;934335840;41.406067;2.1746385
Barcelona;Barcelona;C/ Provença, 431;934463300;41.404007;2.1736622
Barcelona;Barcelona;C/ Sant Antoni María Clare, 139;934463400;41.410557;2.1733725
Barcelona;Barcelona;Valencia, 568;932656830;41.40759;2.1835382
Barcelona;Barcelona;Av. Verge de Montserrat, 249;934559462;41.42361;2.17557
Barcelona;Barcelona;Av. Meridiana, 180;932431180;41.412167;2.1871269
Barcelona;Barcelona;Paseo Maragall, 25-27;934462900;41.414547;2.1807861
